"County","date","Absentee Applications","Ballots Reported Sent","Ballots Reported Returned","In-Person Absentee Ballots","reg_voter","total_est","vap_est","cvap_est","oneday_absentee_app","oneday_ballot_sent","oneday_ballot_returned","oneday_absentee_person","oneday_absentee_app_prop","oneday_ballot_sent_prop","oneday_ballot_returned_prop","oneday_absentee_person_prop","week","oneweek_absentee_app.x","ooneweek_ballot_sent","oneweek_ballot_returned","oneweek_absentee_person","oneweek_absentee_app.y","lag.value","oneweek_absentee_app_prop","prop_reg_absentee_applied","prop_reg_absentee_person","prop_vap_reg","prop_cvap_reg","prop_ballot_sent","prop_ballot_returned","prop_reg_absentee_applied_wk","prop_reg_absentee_person_wk","prop_ballot_sent_wk","prop_ballot_returned_wk","total_absentee_requests"
"CHIPPEWA COUNTY",2020-10-31,12291,12214,10264,4841,37877,63635,49165,48770,-25,-15,331,659,-0.002029879831114,-0.00122659252596288,0.0333232658814054,0.157580105212817,9,42,70,1561,2866,42,210,-0.8,0.32,0.13,0.77,0.78,0.99,0.84,0.32,0.13,0.99,0.84,2066233
"CHIPPEWA COUNTY",2020-11-01,12283,12207,10375,4976,37877,63635,49165,48770,-8,-7,111,135,-0.000650882759742901,-0.000573112821352546,0.0108144972720187,0.0278868002478827,9,42,70,1561,2866,42,210,-0.8,0.32,0.13,0.77,0.78,0.99,0.84,0.32,0.13,0.99,0.84,2066233
"CHIPPEWA COUNTY",2020-11-02,12277,12204,10486,5062,37877,63635,49165,48770,-6,-3,111,86,-0.000488480013026134,-0.000245760629147211,0.0106987951807229,0.0172829581993569,10,-6,-3,111,86,-6,42,-1.14285714285714,0.32,0.13,0.77,0.78,0.99,0.85,0.32,0.13,0.99,0.85,2066233
"CLARK COUNTY",2020-09-01,1217,NA,NA,NA,15865,34490,24355,23760,0,0,0,0,NA,NA,NA,NA,1,102,NA,NA,NA,102,NA,NA,0.08,NA,0.65,0.67,NA,NA,0.08,NA,NA,NA,2066233
"CLARK COUNTY",2020-09-02,1251,NA,NA,NA,15865,34490,24355,23760,34,NA,NA,NA,0.0279375513557929,NA,NA,NA,1,102,NA,NA,NA,102,NA,NA,0.08,NA,0.65,0.67,NA,NA,0.08,NA,NA,NA,2066233
"CLARK COUNTY",2020-09-03,1306,NA,NA,NA,15865,34490,24355,23760,55,NA,NA,NA,0.04396482813749,NA,NA,NA,1,102,NA,NA,NA,102,NA,NA,0.08,NA,0.65,0.67,NA,NA,0.08,NA,NA,NA,2066233
"CLARK COUNTY",2020-09-04,1319,NA,NA,NA,15865,34490,24355,23760,13,NA,NA,NA,0.00995405819295559,NA,NA,NA,1,102,NA,NA,NA,102,NA,NA,0.08,NA,0.65,0.67,NA,NA,0.08,NA,NA,NA,2066233
"CLARK COUNTY",2020-09-07,1350,NA,NA,NA,15865,34490,24355,23760,31,NA,NA,NA,0.023502653525398,NA,NA,NA,2,49,NA,NA,NA,49,102,-0.519607843137255,0.09,NA,0.65,0.67,NA,NA,0.09,NA,NA,NA,2066233
"CLARK COUNTY",2020-09-08,1354,NA,NA,NA,15865,34490,24355,23760,4,NA,NA,NA,0.00296296296296296,NA,NA,NA,2,49,NA,NA,NA,49,102,-0.519607843137255,0.09,NA,0.65,0.67,NA,NA,0.09,NA,NA,NA,2066233
"CLARK COUNTY",2020-09-09,1361,NA,NA,NA,15865,34490,24355,23760,7,NA,NA,NA,0.0051698670605613,NA,NA,NA,2,49,NA,NA,NA,49,102,-0.519607843137255,0.09,NA,0.65,0.67,NA,NA,0.09,NA,NA,NA,2066233
"CLARK COUNTY",2020-09-10,1362,NA,NA,NA,15865,34490,24355,23760,1,NA,NA,NA,0.000734753857457752,NA,NA,NA,2,49,NA,NA,NA,49,102,-0.519607843137255,0.09,NA,0.65,0.67,NA,NA,0.09,NA,NA,NA,2066233
"CLARK COUNTY",2020-09-11,1367,NA,NA,NA,15865,34490,24355,23760,5,NA,NA,NA,0.00367107195301028,NA,NA,NA,2,49,NA,NA,NA,49,102,-0.519607843137255,0.09,NA,0.65,0.67,NA,NA,0.09,NA,NA,NA,2066233
"CLARK COUNTY",2020-09-12,1368,NA,NA,NA,15865,34490,24355,23760,1,NA,NA,NA,0.000731528895391368,NA,NA,NA,2,49,NA,NA,NA,49,102,-0.519607843137255,0.09,NA,0.65,0.67,NA,NA,0.09,NA,NA,NA,2066233
"CLARK COUNTY",2020-09-14,1392,NA,NA,NA,15865,34490,24355,23760,24,NA,NA,NA,0.0175438596491228,NA,NA,NA,3,645,NA,NA,NA,645,49,12.1632653061224,0.09,NA,0.65,0.67,NA,NA,0.09,NA,NA,NA,2066233
"CLARK COUNTY",2020-09-15,1410,NA,NA,NA,15865,34490,24355,23760,18,NA,NA,NA,0.0129310344827586,NA,NA,NA,3,645,NA,NA,NA,645,49,12.1632653061224,0.09,NA,0.65,0.67,NA,NA,0.09,NA,NA,NA,2066233
"CLARK COUNTY",2020-09-16,1424,NA,NA,NA,15865,34490,24355,23760,14,NA,NA,NA,0.0099290780141844,NA,NA,NA,3,645,NA,NA,NA,645,49,12.1632653061224,0.09,NA,0.65,0.67,NA,NA,0.09,NA,NA,NA,2066233
"CLARK COUNTY",2020-09-17,1571,1008,0,NA,15865,34490,24355,23760,147,NA,NA,NA,0.103230337078652,NA,NA,NA,3,645,NA,NA,NA,645,49,12.1632653061224,0.1,NA,0.65,0.67,0.64,0,0.1,NA,0.64,0,2066233
"CLARK COUNTY",2020-09-18,1787,1295,1,NA,15865,34490,24355,23760,216,287,1,NA,0.137492043284532,0.284722222222222,Inf,NA,3,645,NA,NA,NA,645,49,12.1632653061224,0.11,NA,0.65,0.67,0.72,0,0.11,NA,0.72,0,2066233
"CLARK COUNTY",2020-09-19,2013,1565,5,NA,15865,34490,24355,23760,226,270,4,NA,0.1264689423615,0.208494208494208,4,NA,3,645,NA,NA,NA,645,49,12.1632653061224,0.13,NA,0.65,0.67,0.78,0,0.13,NA,0.78,0,2066233
"CLARK COUNTY",2020-09-21,2027,1565,5,NA,15865,34490,24355,23760,14,0,0,NA,0.00695479384003974,0,0,NA,4,464,591,432,NA,464,645,-0.28062015503876,0.13,NA,0.65,0.67,0.77,0,0.13,NA,0.77,0,2066233
"CLARK COUNTY",2020-09-22,2154,1733,59,NA,15865,34490,24355,23760,127,168,54,NA,0.0626541687222496,0.107348242811502,10.8,NA,4,464,591,432,NA,464,645,-0.28062015503876,0.14,NA,0.65,0.67,0.8,0.03,0.14,NA,0.8,0.03,2066233
"CLARK COUNTY",2020-09-23,2174,1744,109,NA,15865,34490,24355,23760,20,11,50,NA,0.00928505106778087,0.00634737449509521,0.847457627118644,NA,4,464,591,432,NA,464,645,-0.28062015503876,0.14,NA,0.65,0.67,0.8,0.05,0.14,NA,0.8,0.05,2066233
"CLARK COUNTY",2020-09-24,2307,1926,215,NA,15865,34490,24355,23760,133,182,106,NA,0.0611775528978841,0.104357798165138,0.972477064220184,NA,4,464,591,432,NA,464,645,-0.28062015503876,0.15,NA,0.65,0.67,0.83,0.09,0.15,NA,0.83,0.09,2066233
"CLARK COUNTY",2020-09-25,2376,1997,361,NA,15865,34490,24355,23760,69,71,146,NA,0.0299089726918075,0.0368639667705088,0.67906976744186,NA,4,464,591,432,NA,464,645,-0.28062015503876,0.15,NA,0.65,0.67,0.84,0.15,0.15,NA,0.84,0.15,2066233
"CLARK COUNTY",2020-09-26,2475,2154,435,NA,15865,34490,24355,23760,99,157,74,NA,0.0416666666666667,0.0786179268903355,0.204986149584488,NA,4,464,591,432,NA,464,645,-0.28062015503876,0.16,NA,0.65,0.67,0.87,0.18,0.16,NA,0.87,0.18,2066233
"CLARK COUNTY",2020-09-27,2477,2156,437,NA,15865,34490,24355,23760,2,2,2,NA,0.000808080808080808,0.000928505106778087,0.00459770114942529,NA,4,464,591,432,NA,464,645,-0.28062015503876,0.16,NA,0.65,0.67,0.87,0.18,0.16,NA,0.87,0.18,2066233
"CLARK COUNTY",2020-09-28,2478,2157,437,NA,15865,34490,24355,23760,1,1,0,NA,0.00040371417036738,0.000463821892393321,0,NA,5,331,386,422,NA,331,464,-0.286637931034483,0.16,NA,0.65,0.67,0.87,0.18,0.16,NA,0.87,0.18,2066233
"CLARK COUNTY",2020-09-29,2586,2272,589,NA,15865,34490,24355,23760,108,115,152,NA,0.0435835351089588,0.0533147890588781,0.347826086956522,NA,5,331,386,422,NA,331,464,-0.286637931034483,0.16,NA,0.65,0.67,0.88,0.23,0.16,NA,0.88,0.23,2066233
"CLARK COUNTY",2020-09-30,2713,2440,672,NA,15865,34490,24355,23760,127,168,83,NA,0.0491105955143078,0.073943661971831,0.140916808149406,NA,5,331,386,422,NA,331,464,-0.286637931034483,0.17,NA,0.65,0.67,0.9,0.25,0.17,NA,0.9,0.25,2066233
"CLARK COUNTY",2020-10-01,2741,2469,738,NA,15865,34490,24355,23760,28,29,66,NA,0.0103206782159971,0.0118852459016393,0.0982142857142857,NA,5,331,386,422,NA,331,464,-0.286637931034483,0.17,NA,0.65,0.67,0.9,0.27,0.17,NA,0.9,0.27,2066233
"CLARK COUNTY",2020-10-02,2753,2479,778,NA,15865,34490,24355,23760,12,10,40,NA,0.00437796424662532,0.00405022276225192,0.0542005420054201,NA,5,331,386,422,NA,331,464,-0.286637931034483,0.17,NA,0.65,0.67,0.9,0.28,0.17,NA,0.9,0.28,2066233
"CLARK COUNTY",2020-10-03,2806,2541,854,NA,15865,34490,24355,23760,53,62,76,NA,0.0192517253904831,0.0250100847115773,0.0976863753213368,NA,5,331,386,422,NA,331,464,-0.286637931034483,0.18,NA,0.65,0.67,0.91,0.3,0.18,NA,0.91,0.3,2066233
"CLARK COUNTY",2020-10-04,2808,2542,859,NA,15865,34490,24355,23760,2,1,5,NA,0.000712758374910905,0.000393545848091303,0.00585480093676815,NA,5,331,386,422,NA,331,464,-0.286637931034483,0.18,NA,0.65,0.67,0.91,0.31,0.18,NA,0.91,0.31,2066233
"CLARK COUNTY",2020-10-05,2810,2544,867,NA,15865,34490,24355,23760,2,2,8,NA,0.000712250712250712,0.000786782061369001,0.00931315483119907,NA,6,275,313,461,NA,275,331,-0.169184290030211,0.18,NA,0.65,0.67,0.91,0.31,0.18,NA,0.91,0.31,2066233
"CLARK COUNTY",2020-10-06,2897,2645,988,NA,15865,34490,24355,23760,87,101,121,NA,0.0309608540925267,0.0397012578616352,0.139561707035755,NA,6,275,313,461,NA,275,331,-0.169184290030211,0.18,NA,0.65,0.67,0.91,0.34,0.18,NA,0.91,0.34,2066233
"CLARK COUNTY",2020-10-07,3006,2781,1114,NA,15865,34490,24355,23760,109,136,126,NA,0.0376251294442527,0.0514177693761815,0.12753036437247,NA,6,275,313,461,NA,275,331,-0.169184290030211,0.19,NA,0.65,0.67,0.93,0.37,0.19,NA,0.93,0.37,2066233
"CLARK COUNTY",2020-10-08,3031,2805,1183,NA,15865,34490,24355,23760,25,24,69,NA,0.0083166999334664,0.00862998921251348,0.0619389587073609,NA,6,275,313,461,NA,275,331,-0.169184290030211,0.19,NA,0.65,0.67,0.93,0.39,0.19,NA,0.93,0.39,2066233
"CLARK COUNTY",2020-10-09,3071,2845,1284,NA,15865,34490,24355,23760,40,40,101,NA,0.0131969646981194,0.0142602495543672,0.0853761622992392,NA,6,275,313,461,NA,275,331,-0.169184290030211,0.19,NA,0.65,0.67,0.93,0.42,0.19,NA,0.93,0.42,2066233
"CLARK COUNTY",2020-10-10,3082,2854,1317,NA,15865,34490,24355,23760,11,9,33,NA,0.00358189514816021,0.0031634446397188,0.0257009345794393,NA,6,275,313,461,NA,275,331,-0.169184290030211,0.19,NA,0.65,0.67,0.93,0.43,0.19,NA,0.93,0.43,2066233
"CLARK COUNTY",2020-10-11,3083,2855,1320,NA,15865,34490,24355,23760,1,1,3,NA,0.000324464633354964,0.000350385423966363,0.00227790432801822,NA,6,275,313,461,NA,275,331,-0.169184290030211,0.19,NA,0.65,0.67,0.93,0.43,0.19,NA,0.93,0.43,2066233
"CLARK COUNTY",2020-10-12,3094,2857,1321,NA,15865,34490,24355,23760,11,2,1,NA,0.00356795329224781,0.000700525394045534,0.000757575757575758,NA,7,379,494,489,NA,379,275,0.378181818181818,0.2,NA,0.65,0.67,0.92,0.43,0.2,NA,0.92,0.43,2066233
"CLARK COUNTY",2020-10-13,3143,2920,1393,NA,15865,34490,24355,23760,49,63,72,NA,0.0158371040723982,0.0220511025551278,0.0545041635124905,NA,7,379,494,489,NA,379,275,0.378181818181818,0.2,NA,0.65,0.67,0.93,0.44,0.2,NA,0.93,0.44,2066233
"CLARK COUNTY",2020-10-14,3177,3002,1472,NA,15865,34490,24355,23760,34,82,79,NA,0.0108176901049952,0.0280821917808219,0.0567121320890165,NA,7,379,494,489,NA,379,275,0.378181818181818,0.2,NA,0.65,0.67,0.94,0.46,0.2,NA,0.94,0.46,2066233
"CLARK COUNTY",2020-10-15,3323,3175,1584,NA,15865,34490,24355,23760,146,173,112,NA,0.045955303745672,0.0576282478347768,0.0760869565217391,NA,7,379,494,489,NA,379,275,0.378181818181818,0.21,NA,0.65,0.67,0.96,0.48,0.21,NA,0.96,0.48,2066233
"CLARK COUNTY",2020-10-16,3372,3234,1655,NA,15865,34490,24355,23760,49,59,71,NA,0.0147457117062895,0.0185826771653543,0.0448232323232323,NA,7,379,494,489,NA,379,275,0.378181818181818,0.21,NA,0.65,0.67,0.96,0.49,0.21,NA,0.96,0.49,2066233
"CLARK COUNTY",2020-10-17,3460,3348,1801,NA,15865,34490,24355,23760,88,114,146,NA,0.0260972716488731,0.0352504638218924,0.0882175226586103,NA,7,379,494,489,NA,379,275,0.378181818181818,0.22,NA,0.65,0.67,0.97,0.52,0.22,NA,0.97,0.52,2066233
"CLARK COUNTY",2020-10-18,3462,3349,1809,NA,15865,34490,24355,23760,2,1,8,NA,0.000578034682080925,0.00029868578255675,0.00444197667962243,NA,7,379,494,489,NA,379,275,0.378181818181818,0.22,NA,0.65,0.67,0.97,0.52,0.22,NA,0.97,0.52,2066233
"CLARK COUNTY",2020-10-19,3463,3350,1809,NA,15865,34490,24355,23760,1,1,0,NA,0.000288850375505488,0.000298596595998806,0,NA,8,123,198,541,NA,123,379,-0.675461741424802,0.22,NA,0.65,0.67,0.97,0.52,0.22,NA,0.97,0.52,2066233
"CLARK COUNTY",2020-10-20,3502,3392,1948,NA,15865,34490,24355,23760,39,42,139,NA,0.0112619116373087,0.0125373134328358,0.0768380320619127,NA,8,123,198,541,NA,123,379,-0.675461741424802,0.22,NA,0.65,0.67,0.97,0.56,0.22,NA,0.97,0.56,2066233
"CLARK COUNTY",2020-10-21,3552,3420,2005,63,15865,34490,24355,23760,50,28,57,NA,0.0142775556824672,0.00825471698113208,0.0292607802874743,NA,8,123,198,541,NA,123,379,-0.675461741424802,0.22,0,0.65,0.67,0.96,0.56,0.22,0,0.96,0.56,2066233
"CLARK COUNTY",2020-10-22,3569,3467,2153,103,15865,34490,24355,23760,17,47,148,40,0.00478603603603604,0.0137426900584795,0.0738154613466334,0.634920634920635,8,123,198,541,NA,123,379,-0.675461741424802,0.22,0.01,0.65,0.67,0.97,0.6,0.22,0.01,0.97,0.6,2066233
"CLARK COUNTY",2020-10-23,3580,3497,2228,143,15865,34490,24355,23760,11,30,75,40,0.00308209582516111,0.00865301413325642,0.0348351137947051,0.388349514563107,8,123,198,541,NA,123,379,-0.675461741424802,0.23,0.01,0.65,0.67,0.98,0.62,0.23,0.01,0.98,0.62,2066233
"CLARK COUNTY",2020-10-24,3586,3547,2348,195,15865,34490,24355,23760,6,50,120,52,0.00167597765363128,0.0142979696883043,0.0538599640933573,0.363636363636364,8,123,198,541,NA,123,379,-0.675461741424802,0.23,0.01,0.65,0.67,0.99,0.65,0.23,0.01,0.99,0.65,2066233
"CLARK COUNTY",2020-10-25,3585,3547,2350,197,15865,34490,24355,23760,-1,0,2,2,-0.000278862242052426,0,0.000851788756388416,0.0102564102564103,8,123,198,541,NA,123,379,-0.675461741424802,0.23,0.01,0.65,0.67,0.99,0.66,0.23,0.01,0.99,0.66,2066233
"CLARK COUNTY",2020-10-26,3587,3549,2352,197,15865,34490,24355,23760,2,2,2,0,0.000557880055788006,0.000563856780377784,0.000851063829787234,0,9,183,188,601,304,183,123,0.48780487804878,0.23,0.01,0.65,0.67,0.99,0.66,0.23,0.01,0.99,0.66,2066233
"CLARK COUNTY",2020-10-27,3639,3606,2547,257,15865,34490,24355,23760,52,57,195,60,0.0144967939782548,0.0160608622147084,0.0829081632653061,0.304568527918782,9,183,188,601,304,183,123,0.48780487804878,0.23,0.02,0.65,0.67,0.99,0.7,0.23,0.02,0.99,0.7,2066233
"CLARK COUNTY",2020-10-28,3678,3644,2683,306,15865,34490,24355,23760,39,38,136,49,0.010717230008244,0.0105379922351636,0.0533961523360817,0.190661478599222,9,183,188,601,304,183,123,0.48780487804878,0.23,0.02,0.65,0.67,0.99,0.73,0.23,0.02,0.99,0.73,2066233
"CLARK COUNTY",2020-10-29,3718,3684,2793,367,15865,34490,24355,23760,40,40,110,61,0.0108754758020663,0.0109769484083425,0.0409988818486769,0.199346405228758,9,183,188,601,304,183,123,0.48780487804878,0.23,0.02,0.65,0.67,0.99,0.75,0.23,0.02,0.99,0.75,2066233
"CLARK COUNTY",2020-10-30,3729,3695,2858,432,15865,34490,24355,23760,11,11,65,65,0.0029585798816568,0.00298588490770901,0.0232724668814894,0.177111716621253,9,183,188,601,304,183,123,0.48780487804878,0.24,0.03,0.65,0.67,0.99,0.77,0.24,0.03,0.99,0.77,2066233
"CLARK COUNTY",2020-10-31,3765,3732,2947,501,15865,34490,24355,23760,36,37,89,69,0.00965406275140788,0.0100135317997294,0.0311406578026592,0.159722222222222,9,183,188,601,304,183,123,0.48780487804878,0.24,0.03,0.65,0.67,0.99,0.78,0.24,0.03,0.99,0.78,2066233
"CLARK COUNTY",2020-11-01,3768,3735,2951,501,15865,34490,24355,23760,3,3,4,0,0.000796812749003984,0.000803858520900322,0.00135731252120801,0,9,183,188,601,304,183,123,0.48780487804878,0.24,0.03,0.65,0.67,0.99,0.78,0.24,0.03,0.99,0.78,2066233
"CLARK COUNTY",2020-11-02,3768,3735,2951,501,15865,34490,24355,23760,0,0,0,0,0,0,0,0,10,0,0,0,0,0,183,-1,0.24,0.03,0.65,0.67,0.99,0.78,0.24,0.03,0.99,0.78,2066233
"COLUMBIA COUNTY",2020-09-01,7582,NA,NA,NA,35779,56955,44485,43855,0,0,0,0,NA,NA,NA,NA,1,269,NA,NA,NA,269,NA,NA,0.21,NA,0.8,0.82,NA,NA,0.21,NA,NA,NA,2066233
"COLUMBIA COUNTY",2020-09-02,7627,NA,NA,NA,35779,56955,44485,43855,45,NA,NA,NA,0.00593510946979689,NA,NA,NA,1,269,NA,NA,NA,269,NA,NA,0.21,NA,0.8,0.82,NA,NA,0.21,NA,NA,NA,2066233
"COLUMBIA COUNTY",2020-09-03,7712,NA,NA,NA,35779,56955,44485,43855,85,NA,NA,NA,0.0111446178051659,NA,NA,NA,1,269,NA,NA,NA,269,NA,NA,0.22,NA,0.8,0.82,NA,NA,0.22,NA,NA,NA,2066233
"COLUMBIA COUNTY",2020-09-04,7851,NA,NA,NA,35779,56955,44485,43855,139,NA,NA,NA,0.0180238589211618,NA,NA,NA,1,269,NA,NA,NA,269,NA,NA,0.22,NA,0.8,0.82,NA,NA,0.22,NA,NA,NA,2066233
"COLUMBIA COUNTY",2020-09-07,7993,NA,NA,NA,35779,56955,44485,43855,142,NA,NA,NA,0.0180868679149153,NA,NA,NA,2,599,NA,NA,NA,599,269,1.22676579925651,0.22,NA,0.8,0.82,NA,NA,0.22,NA,NA,NA,2066233
"COLUMBIA COUNTY",2020-09-08,8020,NA,NA,NA,35779,56955,44485,43855,27,NA,NA,NA,0.00337795571124734,NA,NA,NA,2,599,NA,NA,NA,599,269,1.22676579925651,0.22,NA,0.8,0.82,NA,NA,0.22,NA,NA,NA,2066233
"COLUMBIA COUNTY",2020-09-09,8196,NA,NA,NA,35779,56955,44485,43855,176,NA,NA,NA,0.0219451371571072,NA,NA,NA,2,599,NA,NA,NA,599,269,1.22676579925651,0.23,NA,0.8,0.82,NA,NA,0.23,NA,NA,NA,2066233
"COLUMBIA COUNTY",2020-09-10,8281,NA,NA,NA,35779,56955,44485,43855,85,NA,NA,NA,0.0103709126403123,NA,NA,NA,2,599,NA,NA,NA,599,269,1.22676579925651,0.23,NA,0.8,0.82,NA,NA,0.23,NA,NA,NA,2066233
"COLUMBIA COUNTY",2020-09-11,8396,NA,NA,NA,35779,56955,44485,43855,115,NA,NA,NA,0.0138872116894095,NA,NA,NA,2,599,NA,NA,NA,599,269,1.22676579925651,0.23,NA,0.8,0.82,NA,NA,0.23,NA,NA,NA,2066233
"COLUMBIA COUNTY",2020-09-12,8450,NA,NA,NA,35779,56955,44485,43855,54,NA,NA,NA,0.00643163411148166,NA,NA,NA,2,599,NA,NA,NA,599,269,1.22676579925651,0.24,NA,0.8,0.82,NA,NA,0.24,NA,NA,NA,2066233
"COLUMBIA COUNTY",2020-09-14,8519,NA,NA,NA,35779,56955,44485,43855,69,NA,NA,NA,0.00816568047337278,NA,NA,NA,3,771,NA,NA,NA,771,599,0.287145242070117,0.24,NA,0.8,0.82,NA,NA,0.24,NA,NA,NA,2066233
"COLUMBIA COUNTY",2020-09-15,8614,NA,NA,NA,35779,56955,44485,43855,95,NA,NA,NA,0.0111515436084047,NA,NA,NA,3,771,NA,NA,NA,771,599,0.287145242070117,0.24,NA,0.8,0.82,NA,NA,0.24,NA,NA,NA,2066233
"COLUMBIA COUNTY",2020-09-16,8810,NA,NA,NA,35779,56955,44485,43855,196,NA,NA,NA,0.0227536568377061,NA,NA,NA,3,771,NA,NA,NA,771,599,0.287145242070117,0.25,NA,0.8,0.82,NA,NA,0.25,NA,NA,NA,2066233
"COLUMBIA COUNTY",2020-09-17,9013,7479,0,NA,35779,56955,44485,43855,203,NA,NA,NA,0.0230419977298524,NA,NA,NA,3,771,NA,NA,NA,771,599,0.287145242070117,0.25,NA,0.8,0.82,0.83,0,0.25,NA,0.83,0,2066233
"COLUMBIA COUNTY",2020-09-18,9138,8606,2,NA,35779,56955,44485,43855,125,1127,2,NA,0.0138688560967491,0.150688594731916,Inf,NA,3,771,NA,NA,NA,771,599,0.287145242070117,0.26,NA,0.8,0.82,0.94,0,0.26,NA,0.94,0,2066233
"COLUMBIA COUNTY",2020-09-19,9221,8825,8,NA,35779,56955,44485,43855,83,219,6,NA,0.0090829503173561,0.0254473623053683,3,NA,3,771,NA,NA,NA,771,599,0.287145242070117,0.26,NA,0.8,0.82,0.96,0,0.26,NA,0.96,0,2066233
"COLUMBIA COUNTY",2020-09-21,9297,8867,8,NA,35779,56955,44485,43855,76,42,0,NA,0.00824205617611973,0.00475920679886686,0,NA,4,830,1003,2207,NA,830,771,0.0765239948119326,0.26,NA,0.8,0.82,0.95,0,0.26,NA,0.95,0,2066233
"COLUMBIA COUNTY",2020-09-22,9514,9184,294,NA,35779,56955,44485,43855,217,317,286,NA,0.0233408626438636,0.0357505356941468,35.75,NA,4,830,1003,2207,NA,830,771,0.0765239948119326,0.27,NA,0.8,0.82,0.97,0.03,0.27,NA,0.97,0.03,2066233
"COLUMBIA COUNTY",2020-09-23,9698,9355,608,NA,35779,56955,44485,43855,184,171,314,NA,0.0193399201177213,0.0186193379790941,1.06802721088435,NA,4,830,1003,2207,NA,830,771,0.0765239948119326,0.27,NA,0.8,0.82,0.96,0.06,0.27,NA,0.96,0.06,2066233
"COLUMBIA COUNTY",2020-09-24,9817,9565,970,NA,35779,56955,44485,43855,119,210,362,NA,0.0122705712518045,0.0224478888295029,0.595394736842105,NA,4,830,1003,2207,NA,830,771,0.0765239948119326,0.27,NA,0.8,0.82,0.97,0.1,0.27,NA,0.97,0.1,2066233
"COLUMBIA COUNTY",2020-09-25,9933,9677,1696,NA,35779,56955,44485,43855,116,112,726,NA,0.0118162371396557,0.0117093570308416,0.748453608247423,NA,4,830,1003,2207,NA,830,771,0.0765239948119326,0.28,NA,0.8,0.82,0.97,0.17,0.28,NA,0.97,0.17,2066233
"COLUMBIA COUNTY",2020-09-26,10030,9822,2174,NA,35779,56955,44485,43855,97,145,478,NA,0.00976542837007953,0.0149839826392477,0.281839622641509,NA,4,830,1003,2207,NA,830,771,0.0765239948119326,0.28,NA,0.8,0.82,0.98,0.22,0.28,NA,0.98,0.22,2066233
"COLUMBIA COUNTY",2020-09-27,10051,9828,2215,NA,35779,56955,44485,43855,21,6,41,NA,0.00209371884346959,0.000610873549175321,0.0188592456301748,NA,4,830,1003,2207,NA,830,771,0.0765239948119326,0.28,NA,0.8,0.82,0.98,0.22,0.28,NA,0.98,0.22,2066233
"COLUMBIA COUNTY",2020-09-28,10083,9842,2320,NA,35779,56955,44485,43855,32,14,105,NA,0.00318376280967068,0.00142450142450142,0.0474040632054176,NA,5,745,825,2379,NA,745,830,-0.102409638554217,0.28,NA,0.8,0.82,0.98,0.23,0.28,NA,0.98,0.23,2066233
"COLUMBIA COUNTY",2020-09-29,10259,10036,3146,NA,35779,56955,44485,43855,176,194,826,NA,0.0174551224833879,0.0197114407640723,0.356034482758621,NA,5,745,825,2379,NA,745,830,-0.102409638554217,0.29,NA,0.8,0.82,0.98,0.31,0.29,NA,0.98,0.31,2066233
"COLUMBIA COUNTY",2020-09-30,10422,10221,3439,NA,35779,56955,44485,43855,163,185,293,NA,0.0158884881567404,0.0184336388999601,0.093134138588684,NA,5,745,825,2379,NA,745,830,-0.102409638554217,0.29,NA,0.8,0.82,0.98,0.33,0.29,NA,0.98,0.33,2066233
"COLUMBIA COUNTY",2020-10-01,10550,10371,3883,NA,35779,56955,44485,43855,128,150,444,NA,0.012281711763577,0.0146756677428823,0.129107298633324,NA,5,745,825,2379,NA,745,830,-0.102409638554217,0.29,NA,0.8,0.82,0.98,0.37,0.29,NA,0.98,0.37,2066233
"COLUMBIA COUNTY",2020-10-02,10673,10532,4272,NA,35779,56955,44485,43855,123,161,389,NA,0.0116587677725118,0.0155240574679394,0.100180272984806,NA,5,745,825,2379,NA,745,830,-0.102409638554217,0.3,NA,0.8,0.82,0.99,0.4,0.3,NA,0.99,0.4,2066233
"COLUMBIA COUNTY",2020-10-03,10768,10635,4532,NA,35779,56955,44485,43855,95,103,260,NA,0.00890096505200037,0.00977971895176605,0.0608614232209738,NA,5,745,825,2379,NA,745,830,-0.102409638554217,0.3,NA,0.8,0.82,0.99,0.42,0.3,NA,0.99,0.42,2066233
"COLUMBIA COUNTY",2020-10-04,10796,10653,4594,NA,35779,56955,44485,43855,28,18,62,NA,0.00260029717682021,0.00169252468265162,0.0136804942630185,NA,5,745,825,2379,NA,745,830,-0.102409638554217,0.3,NA,0.8,0.82,0.99,0.43,0.3,NA,0.99,0.43,2066233
"COLUMBIA COUNTY",2020-10-05,10821,10665,4616,NA,35779,56955,44485,43855,25,12,22,NA,0.00231567247128566,0.00112644325542101,0.00478885502829778,NA,6,801,825,1796,NA,801,745,0.0751677852348993,0.3,NA,0.8,0.82,0.99,0.43,0.3,NA,0.99,0.43,2066233
"COLUMBIA COUNTY",2020-10-06,11078,10945,5215,NA,35779,56955,44485,43855,257,280,599,NA,0.0237501155161261,0.0262541022034693,0.129766031195841,NA,6,801,825,1796,NA,801,745,0.0751677852348993,0.31,NA,0.8,0.82,0.99,0.47,0.31,NA,0.99,0.47,2066233
"COLUMBIA COUNTY",2020-10-07,11215,11088,5430,NA,35779,56955,44485,43855,137,143,215,NA,0.0123668532226034,0.0130653266331658,0.0412272291466922,NA,6,801,825,1796,NA,801,745,0.0751677852348993,0.31,NA,0.8,0.82,0.99,0.48,0.31,NA,0.99,0.48,2066233
